sender,timestamp,pID,condition,blockNo,practice,trialNo,img_left,img_right,winner,loser,duration,response,ended_on,subject
trial,2023-05-01T16:53:28.335Z,65477,irregular,3.0,False,9.0,ISIC_0072553,ISIC_5409902,ISIC_0072553,ISIC_5409902,982.0,0,response,7
trial,2023-05-01T16:53:31.168Z,65477,irregular,3.0,False,10.0,ISIC_5152859,ISIC_0025428,ISIC_0025428,ISIC_5152859,1314.0,1,response,7
trial,2023-05-01T16:53:33.890Z,65477,irregular,3.0,False,11.0,ISIC_6803432,ISIC_0072496,ISIC_0072496,ISIC_6803432,1204.0,1,response,7
trial,2023-05-01T16:53:36.558Z,65477,irregular,3.0,False,12.0,ISIC_0059314,ISIC_8135400,ISIC_0059314,ISIC_8135400,1155.0,0,response,7
trial,2023-05-01T16:53:39.139Z,65477,irregular,3.0,False,13.0,ISIC_9694020,ISIC_5979783,ISIC_5979783,ISIC_9694020,1069.0,1,response,7
trial,2023-05-01T16:53:41.627Z,65477,irregular,3.0,False,14.0,ISIC_0014543,ISIC_6635590,ISIC_0014543,ISIC_6635590,975.0,0,response,7
trial,2023-05-01T16:53:44.303Z,65477,irregular,3.0,False,15.0,ISIC_8659639,ISIC_0047003,ISIC_0047003,ISIC_8659639,1166.0,1,response,7
trial,2023-05-01T16:53:46.950Z,65477,irregular,3.0,False,16.0,ISIC_2276141,ISIC_0070351,ISIC_0070351,ISIC_2276141,1131.0,1,response,7
trial,2023-05-01T16:53:49.933Z,65477,irregular,3.0,False,17.0,ISIC_0065525,ISIC_6392089,ISIC_6392089,ISIC_0065525,1464.0,1,response,7
trial,2023-05-01T16:53:52.793Z,65477,irregular,3.0,False,18.0,ISIC_1440377,ISIC_6274085,ISIC_1440377,ISIC_6274085,1340.0,0,response,7
trial,2023-05-01T16:53:55.781Z,65477,irregular,3.0,False,19.0,ISIC_0030541,ISIC_0069791,ISIC_0030541,ISIC_0069791,1461.0,0,response,7
trial,2023-05-01T16:53:59.660Z,65477,irregular,3.0,False,20.0,ISIC_0032913,ISIC_0034034,ISIC_0032913,ISIC_0034034,2357.0,0,response,7
trial,2023-05-01T16:54:02.260Z,65477,irregular,3.0,False,21.0,ISIC_0034159,ISIC_0029150,ISIC_0034159,ISIC_0029150,1074.0,0,response,7
trial,2023-05-01T16:54:05.107Z,65477,irregular,3.0,False,22.0,ISIC_5810696,ISIC_5557806,ISIC_5810696,ISIC_5557806,1320.0,0,response,7
trial,2023-05-01T16:54:07.706Z,65477,irregular,3.0,False,23.0,ISIC_4518384,ISIC_0010664,ISIC_0010664,ISIC_4518384,1085.0,1,response,7
trial,2023-05-01T16:54:10.285Z,65477,irregular,3.0,False,24.0,ISIC_6384927,ISIC_3046905,ISIC_6384927,ISIC_3046905,1065.0,0,response,7
trial,2023-05-01T16:54:12.921Z,65477,irregular,3.0,False,25.0,ISIC_8002729,ISIC_0011210,ISIC_0011210,ISIC_8002729,1117.0,1,response,7
trial,2023-05-01T16:54:15.608Z,65477,irregular,3.0,False,26.0,ISIC_9142818,ISIC_6529073,ISIC_9142818,ISIC_6529073,1172.0000000001164,0,response,7
trial,2023-05-01T16:54:18.424Z,65477,irregular,3.0,False,27.0,ISIC_0063845,ISIC_0002162,ISIC_0063845,ISIC_0002162,1304.0,0,response,7
trial,2023-05-01T16:54:21.360Z,65477,irregular,3.0,False,28.0,ISIC_0030017,ISIC_0027282,ISIC_0027282,ISIC_0030017,1423.0,1,response,7
trial,2023-05-01T16:54:23.960Z,65477,irregular,3.0,False,29.0,ISIC_9244047,ISIC_0065882,ISIC_0065882,ISIC_9244047,1073.0,1,response,7
trial,2023-05-01T16:54:26.652Z,65477,irregular,3.0,False,30.0,ISIC_0439726,ISIC_4984668,ISIC_4984668,ISIC_0439726,1164.0,1,response,7
trial,2023-05-01T16:54:29.226Z,65477,irregular,3.0,False,31.0,ISIC_1745182,ISIC_0031015,ISIC_0031015,ISIC_1745182,1055.0,1,response,7
trial,2023-05-01T16:54:31.857Z,65477,irregular,3.0,False,32.0,ISIC_0056047,ISIC_4590810,ISIC_0056047,ISIC_4590810,1119.0,0,response,7
trial,2023-05-01T16:54:34.950Z,65477,irregular,3.0,False,33.0,ISIC_0032121,ISIC_0010718,ISIC_0032121,ISIC_0010718,1580.0,0,response,7
trial,2023-05-01T16:54:37.986Z,65477,irregular,3.0,False,34.0,ISIC_9228573,ISIC_5425721,ISIC_9228573,ISIC_5425721,1516.0,0,response,7
trial,2023-05-01T16:54:40.593Z,65477,irregular,3.0,False,35.0,ISIC_0027260,ISIC_7306131,ISIC_0027260,ISIC_7306131,1090.0,0,response,7
trial,2023-05-01T16:54:43.105Z,65477,irregular,3.0,False,36.0,ISIC_0032861,ISIC_9161341,ISIC_0032861,ISIC_9161341,984.0,0,response,7
trial,2023-05-01T16:54:45.830Z,65477,irregular,3.0,False,37.0,ISIC_0057815,ISIC_1532403,ISIC_0057815,ISIC_1532403,1209.0,0,response,7
trial,2023-05-01T16:54:48.640Z,65477,irregular,3.0,False,38.0,ISIC_0062367,ISIC_1382271,ISIC_1382271,ISIC_0062367,1303.0,1,response,7
trial,2023-05-01T16:54:51.598Z,65477,irregular,3.0,False,39.0,ISIC_0004015,ISIC_0350472,ISIC_0350472,ISIC_0004015,1444.0,1,response,7
trial,2023-05-01T16:54:54.238Z,65477,irregular,3.0,False,40.0,ISIC_5525765,ISIC_5900778,ISIC_5525765,ISIC_5900778,1119.0000000001164,0,response,7
trial,2023-05-01T16:55:00.779Z,65477,irregular,3.0,False,41.0,ISIC_0033394,ISIC_0012701,ISIC_0033394,ISIC_0012701,5025.0,0,response,7
trial,2023-05-01T16:55:04.250Z,65477,irregular,3.0,False,42.0,ISIC_1450548,ISIC_0059066,ISIC_0059066,ISIC_1450548,1946.0,1,response,7
trial,2023-05-01T16:55:06.950Z,65477,irregular,3.0,False,43.0,ISIC_7266462,ISIC_0027260,ISIC_0027260,ISIC_7266462,1181.0,1,response,7
trial,2023-05-01T16:55:09.612Z,65477,irregular,3.0,False,44.0,ISIC_0061475,ISIC_0029013,ISIC_0061475,ISIC_0029013,1143.0,0,response,7
trial,2023-05-01T16:55:12.452Z,65477,irregular,3.0,False,45.0,ISIC_0025535,ISIC_9786863,ISIC_9786863,ISIC_0025535,1332.0,1,response,7
trial,2023-05-01T16:55:15.338Z,65477,irregular,3.0,False,46.0,ISIC_0030512,ISIC_3825641,ISIC_0030512,ISIC_3825641,1368.0,0,response,7
trial,2023-05-01T16:55:17.809Z,65477,irregular,3.0,False,47.0,ISIC_0033472,ISIC_9228573,ISIC_0033472,ISIC_9228573,957.0,0,response,7
trial,2023-05-01T16:55:22.341Z,65477,irregular,3.0,False,48.0,ISIC_0030291,ISIC_0694677,ISIC_0694677,ISIC_0030291,3022.0,1,response,7
trial,2023-05-01T16:55:26.201Z,65477,irregular,3.0,False,49.0,ISIC_0428383,ISIC_2635051,ISIC_0428383,ISIC_2635051,2328.0,0,response,7
trial,2023-05-01T16:55:28.827Z,65477,irregular,3.0,False,50.0,ISIC_0013498,ISIC_5503634,ISIC_5503634,ISIC_0013498,1108.0,1,response,7
trial,2023-05-01T16:55:37.732Z,65477,irregular,4.0,False,1.0,ISIC_8773962,ISIC_5900778,ISIC_5900778,ISIC_8773962,1112.0,1,response,7
trial,2023-05-01T16:55:40.339Z,65477,irregular,4.0,False,2.0,ISIC_0055675,ISIC_4748605,ISIC_0055675,ISIC_4748605,1086.0000000001164,0,response,7
trial,2023-05-01T16:55:42.993Z,65477,irregular,4.0,False,3.0,ISIC_0024697,ISIC_0033289,ISIC_0024697,ISIC_0033289,1140.0000000001164,0,response,7
trial,2023-05-01T16:55:45.604Z,65477,irregular,4.0,False,4.0,ISIC_8659639,ISIC_2513481,ISIC_8659639,ISIC_2513481,1102.0,0,response,7
trial,2023-05-01T16:55:48.326Z,65477,irregular,4.0,False,5.0,ISIC_0014082,ISIC_7680333,ISIC_0014082,ISIC_7680333,1206.0,0,response,7
trial,2023-05-01T16:55:51.001Z,65477,irregular,4.0,False,6.0,ISIC_5422432,ISIC_0475506,ISIC_5422432,ISIC_0475506,1165.0,0,response,7
trial,2023-05-01T16:55:53.705Z,65477,irregular,4.0,False,7.0,ISIC_4981135,ISIC_0011715,ISIC_0011715,ISIC_4981135,1186.0,1,response,7
trial,2023-05-01T16:56:03.033Z,65477,irregular,4.0,False,8.0,ISIC_0071904,ISIC_5504560,ISIC_0071904,ISIC_5504560,7814.0,0,response,7
trial,2023-05-01T16:56:05.597Z,65477,irregular,4.0,False,9.0,ISIC_9336830,ISIC_0008768,ISIC_9336830,ISIC_0008768,1043.0,0,response,7
trial,2023-05-01T16:56:08.439Z,65477,irregular,4.0,False,10.0,ISIC_8869249,ISIC_2143002,ISIC_2143002,ISIC_8869249,1319.0,1,response,7
trial,2023-05-01T16:56:10.992Z,65477,irregular,4.0,False,11.0,ISIC_2252958,ISIC_4569077,ISIC_4569077,ISIC_2252958,1039.0,1,response,7
trial,2023-05-01T16:56:13.805Z,65477,irregular,4.0,False,12.0,ISIC_0613014,ISIC_3981101,ISIC_3981101,ISIC_0613014,1286.0000000001164,1,response,7
trial,2023-05-01T16:56:16.301Z,65477,irregular,4.0,False,13.0,ISIC_0061334,ISIC_2844539,ISIC_0061334,ISIC_2844539,982.0,0,response,7
trial,2023-05-01T16:56:19.019Z,65477,irregular,4.0,False,14.0,ISIC_0014558,ISIC_0032615,ISIC_0032615,ISIC_0014558,1200.0,1,response,7
trial,2023-05-01T16:56:21.758Z,65477,irregular,4.0,False,15.0,ISIC_0071681,ISIC_0069370,ISIC_0069370,ISIC_0071681,1222.0,1,response,7
trial,2023-05-01T16:56:24.480Z,65477,irregular,4.0,False,16.0,ISIC_0056089,ISIC_0071806,ISIC_0071806,ISIC_0056089,1194.0,1,response,7
trial,2023-05-01T16:56:27.184Z,65477,irregular,4.0,False,17.0,ISIC_1336351,ISIC_0029575,ISIC_0029575,ISIC_1336351,1181.0,1,response,7
trial,2023-05-01T16:56:30.053Z,65477,irregular,4.0,False,18.0,ISIC_0032419,ISIC_4425657,ISIC_0032419,ISIC_4425657,1350.0,0,response,7
trial,2023-05-01T16:56:32.564Z,65477,irregular,4.0,False,19.0,ISIC_3728352,ISIC_0027432,ISIC_3728352,ISIC_0027432,995.0,0,response,7
trial,2023-05-01T16:56:35.181Z,65477,irregular,4.0,False,20.0,ISIC_0026081,ISIC_3824206,ISIC_3824206,ISIC_0026081,1112.0,1,response,7
trial,2023-05-01T16:56:37.745Z,65477,irregular,4.0,False,21.0,ISIC_8689583,ISIC_0026272,ISIC_0026272,ISIC_8689583,1058.0,1,response,7
trial,2023-05-01T16:56:40.425Z,65477,irregular,4.0,False,22.0,ISIC_0010809,ISIC_0025451,ISIC_0010809,ISIC_0025451,1173.0,0,response,7
trial,2023-05-01T16:56:43.593Z,65477,irregular,4.0,False,23.0,ISIC_0012740,ISIC_0014434,ISIC_0014434,ISIC_0012740,1657.0,1,response,7
trial,2023-05-01T16:56:46.505Z,65477,irregular,4.0,False,24.0,ISIC_0007029,ISIC_9511265,ISIC_9511265,ISIC_0007029,1385.0,1,response,7
trial,2023-05-01T16:56:49.085Z,65477,irregular,4.0,False,25.0,ISIC_7025487,ISIC_0001578,ISIC_7025487,ISIC_0001578,1065.0000000001164,0,response,7
trial,2023-05-01T16:56:51.641Z,65477,irregular,4.0,False,26.0,ISIC_0033586,ISIC_0010089,ISIC_0033586,ISIC_0010089,1037.0,0,response,7
trial,2023-05-01T16:56:54.318Z,65477,irregular,4.0,False,27.0,ISIC_5868291,ISIC_0065918,ISIC_5868291,ISIC_0065918,1166.0,0,response,7
trial,2023-05-01T16:56:56.847Z,65477,irregular,4.0,False,28.0,ISIC_5366657,ISIC_0005062,ISIC_5366657,ISIC_0005062,1011.0,0,response,7
trial,2023-05-01T16:56:59.442Z,65477,irregular,4.0,False,29.0,ISIC_7895093,ISIC_0028131,ISIC_7895093,ISIC_0028131,1089.0,0,response,7
trial,2023-05-01T16:57:02.247Z,65477,irregular,4.0,False,30.0,ISIC_0005879,ISIC_0064822,ISIC_0064822,ISIC_0005879,1294.0,1,response,7
trial,2023-05-01T16:57:04.840Z,65477,irregular,4.0,False,31.0,ISIC_6959281,ISIC_0063872,ISIC_6959281,ISIC_0063872,1070.0000000001164,0,response,7
trial,2023-05-01T16:57:07.489Z,65477,irregular,4.0,False,32.0,ISIC_9022005,ISIC_0053765,ISIC_0053765,ISIC_9022005,1137.0,1,response,7
trial,2023-05-01T16:57:10.196Z,65477,irregular,4.0,False,33.0,ISIC_8899350,ISIC_0056330,ISIC_0056330,ISIC_8899350,1194.0,1,response,7
trial,2023-05-01T16:57:12.816Z,65477,irregular,4.0,False,34.0,ISIC_0026727,ISIC_0572205,ISIC_0572205,ISIC_0026727,1113.0,1,response,7
trial,2023-05-01T16:57:15.401Z,65477,irregular,4.0,False,35.0,ISIC_6228471,ISIC_0029157,ISIC_0029157,ISIC_6228471,1064.0,1,response,7
trial,2023-05-01T16:57:18.093Z,65477,irregular,4.0,False,36.0,ISIC_5011583,ISIC_2807121,ISIC_2807121,ISIC_5011583,1174.0,1,response,7
trial,2023-05-01T16:57:20.800Z,65477,irregular,4.0,False,37.0,ISIC_8159779,ISIC_2757355,ISIC_2757355,ISIC_8159779,1197.0,1,response,7
trial,2023-05-01T16:57:23.430Z,65477,irregular,4.0,False,38.0,ISIC_7053271,ISIC_0032565,ISIC_0032565,ISIC_7053271,1111.0000000001164,1,response,7
trial,2023-05-01T16:57:26.154Z,65477,irregular,4.0,False,39.0,ISIC_0000139,ISIC_0010916,ISIC_0000139,ISIC_0010916,1218.0,0,response,7
trial,2023-05-01T16:57:29.201Z,65477,irregular,4.0,False,40.0,ISIC_0055474,ISIC_2809019,ISIC_0055474,ISIC_2809019,1531.0,0,response,7
trial,2023-05-01T16:57:32.783Z,65477,irregular,4.0,False,41.0,ISIC_0012151,ISIC_2162728,ISIC_0012151,ISIC_2162728,2063.0,0,response,7
trial,2023-05-01T16:57:36.500Z,65477,irregular,4.0,False,42.0,ISIC_4137545,ISIC_0006757,ISIC_4137545,ISIC_0006757,2196.0,0,response,7
trial,2023-05-01T16:57:41.941Z,65477,irregular,4.0,False,43.0,ISIC_4442490,ISIC_4459125,ISIC_4459125,ISIC_4442490,3921.0000000001164,1,response,7
trial,2023-05-01T16:57:44.860Z,65477,irregular,4.0,False,44.0,ISIC_0031045,ISIC_0056572,ISIC_0056572,ISIC_0031045,1407.0,1,response,7
trial,2023-05-01T16:57:47.659Z,65477,irregular,4.0,False,45.0,ISIC_0054777,ISIC_0030017,ISIC_0054777,ISIC_0030017,1273.0,0,response,7
trial,2023-05-01T16:57:52.099Z,65477,irregular,4.0,False,46.0,ISIC_8791744,ISIC_1805921,ISIC_8791744,ISIC_1805921,2912.0,0,response,7
trial,2023-05-01T16:57:54.786Z,65477,irregular,4.0,False,47.0,ISIC_0070012,ISIC_0029343,ISIC_0070012,ISIC_0029343,1167.0,0,response,7
trial,2023-05-01T16:57:57.360Z,65477,irregular,4.0,False,48.0,ISIC_0066399,ISIC_8156101,ISIC_0066399,ISIC_8156101,1056.0,0,response,7
trial,2023-05-01T16:58:00.418Z,65477,irregular,4.0,False,49.0,ISIC_3975133,ISIC_0026302,ISIC_0026302,ISIC_3975133,1549.0,1,response,7
trial,2023-05-01T16:58:02.953Z,65477,irregular,4.0,False,50.0,ISIC_0064692,ISIC_8108090,ISIC_0064692,ISIC_8108090,1016.0,0,response,7
trial,2023-05-01T16:58:15.962Z,65477,irregular,5.0,False,1.0,ISIC_1915890,ISIC_0070217,ISIC_1915890,ISIC_0070217,1325.0,0,response,7
trial,2023-05-01T16:58:19.648Z,65477,irregular,5.0,False,2.0,ISIC_9301809,ISIC_0054663,ISIC_0054663,ISIC_9301809,2161.0,1,response,7
trial,2023-05-01T16:58:22.470Z,65477,irregular,5.0,False,3.0,ISIC_0010636,ISIC_0011422,ISIC_0011422,ISIC_0010636,1301.0,1,response,7
trial,2023-05-01T16:58:25.056Z,65477,irregular,5.0,False,4.0,ISIC_0033956,ISIC_3590167,ISIC_0033956,ISIC_3590167,1069.0000000001164,0,response,7
trial,2023-05-01T16:58:27.921Z,65477,irregular,5.0,False,5.0,ISIC_0257447,ISIC_0069486,ISIC_0257447,ISIC_0069486,1350.0,0,response,7
trial,2023-05-01T16:58:30.646Z,65477,irregular,5.0,False,6.0,ISIC_3575862,ISIC_0668772,ISIC_0668772,ISIC_3575862,1209.0,1,response,7
trial,2023-05-01T16:58:33.425Z,65477,irregular,5.0,False,7.0,ISIC_3025889,ISIC_0010861,ISIC_3025889,ISIC_0010861,1254.0,0,response,7
trial,2023-05-01T16:58:36.160Z,65477,irregular,5.0,False,8.0,ISIC_0032269,ISIC_0057328,ISIC_0057328,ISIC_0032269,1223.0,1,response,7
trial,2023-05-01T16:58:38.864Z,65477,irregular,5.0,False,9.0,ISIC_0546980,ISIC_0025965,ISIC_0025965,ISIC_0546980,1177.0000000001164,1,response,7
trial,2023-05-01T16:58:41.432Z,65477,irregular,5.0,False,10.0,ISIC_0067985,ISIC_0012288,ISIC_0067985,ISIC_0012288,1045.0,0,response,7
trial,2023-05-01T16:58:44.113Z,65477,irregular,5.0,False,11.0,ISIC_0062161,ISIC_0010103,ISIC_0062161,ISIC_0010103,1176.0,0,response,7
trial,2023-05-01T16:58:46.891Z,65477,irregular,5.0,False,12.0,ISIC_0063268,ISIC_8109460,ISIC_0063268,ISIC_8109460,1270.0,0,response,7
trial,2023-05-01T16:58:50.105Z,65477,irregular,5.0,False,13.0,ISIC_0027941,ISIC_1366765,ISIC_0027941,ISIC_1366765,1701.0,0,response,7
trial,2023-05-01T16:58:52.814Z,65477,irregular,5.0,False,14.0,ISIC_6157226,ISIC_7225978,ISIC_6157226,ISIC_7225978,1193.0,0,response,7
trial,2023-05-01T16:58:55.660Z,65477,irregular,5.0,False,15.0,ISIC_0010719,ISIC_9014786,ISIC_0010719,ISIC_9014786,1323.0,0,response,7
trial,2023-05-01T16:58:58.467Z,65477,irregular,5.0,False,16.0,ISIC_0033152,ISIC_2752919,ISIC_2752919,ISIC_0033152,1281.0,1,response,7
trial,2023-05-01T16:59:01.283Z,65477,irregular,5.0,False,17.0,ISIC_0616491,ISIC_8158081,ISIC_8158081,ISIC_0616491,1297.0,1,response,7
trial,2023-05-01T16:59:05.132Z,65477,irregular,5.0,False,18.0,ISIC_0011789,ISIC_5585279,ISIC_0011789,ISIC_5585279,2328.0,0,response,7
trial,2023-05-01T16:59:08.076Z,65477,irregular,5.0,False,19.0,ISIC_0015401,ISIC_9538004,ISIC_0015401,ISIC_9538004,1423.0,0,response,7
trial,2023-05-01T16:59:11.835Z,65477,irregular,5.0,False,20.0,ISIC_0008636,ISIC_4049598,ISIC_4049598,ISIC_0008636,2232.000000000117,1,response,7
trial,2023-05-01T16:59:14.430Z,65477,irregular,5.0,False,21.0,ISIC_0014366,ISIC_0062367,ISIC_0014366,ISIC_0062367,1077.0,0,response,7
trial,2023-05-01T16:59:18.084Z,65477,irregular,5.0,False,22.0,ISIC_0029723,ISIC_7244604,ISIC_7244604,ISIC_0029723,2130.0,1,response,7
trial,2023-05-01T16:59:21.604Z,65477,irregular,5.0,False,23.0,ISIC_0592973,ISIC_8692950,ISIC_0592973,ISIC_8692950,2001.0000000001164,0,response,7
trial,2023-05-01T16:59:24.998Z,65477,irregular,5.0,False,24.0,ISIC_4472903,ISIC_0025015,ISIC_4472903,ISIC_0025015,1877.0,0,response,7
trial,2023-05-01T16:59:28.566Z,65477,irregular,5.0,False,25.0,ISIC_4459125,ISIC_2209697,ISIC_2209697,ISIC_4459125,2045.0000000001164,1,response,7
trial,2023-05-01T16:59:31.415Z,65477,irregular,5.0,False,26.0,ISIC_7008335,ISIC_3717983,ISIC_3717983,ISIC_7008335,1328.0,1,response,7
trial,2023-05-01T16:59:34.180Z,65477,irregular,5.0,False,27.0,ISIC_0011520,ISIC_2908315,ISIC_0011520,ISIC_2908315,1243.0,0,response,7
trial,2023-05-01T16:59:36.811Z,65477,irregular,5.0,False,28.0,ISIC_0032782,ISIC_1805921,ISIC_0032782,ISIC_1805921,1108.0,0,response,7
trial,2023-05-01T16:59:39.675Z,65477,irregular,5.0,False,29.0,ISIC_0060446,ISIC_0029089,ISIC_0060446,ISIC_0029089,1338.0,0,response,7
trial,2023-05-01T16:59:42.661Z,65477,irregular,5.0,False,30.0,ISIC_8821700,ISIC_0156642,ISIC_0156642,ISIC_8821700,1475.0,1,response,7
trial,2023-05-01T16:59:45.478Z,65477,irregular,5.0,False,31.0,ISIC_0068152,ISIC_1210011,ISIC_1210011,ISIC_0068152,1291.0,1,response,7
trial,2023-05-01T16:59:48.121Z,65477,irregular,5.0,False,32.0,ISIC_0070046,ISIC_7513677,ISIC_0070046,ISIC_7513677,1117.0,0,response,7
trial,2023-05-01T16:59:50.827Z,65477,irregular,5.0,False,33.0,ISIC_0013634,ISIC_2936321,ISIC_2936321,ISIC_0013634,1190.0,1,response,7
trial,2023-05-01T16:59:53.721Z,65477,irregular,5.0,False,34.0,ISIC_8485716,ISIC_0010777,ISIC_8485716,ISIC_0010777,1385.0,0,response,7
trial,2023-05-01T16:59:56.362Z,65477,irregular,5.0,False,35.0,ISIC_0653633,ISIC_0055876,ISIC_0055876,ISIC_0653633,1125.0,1,response,7
trial,2023-05-01T16:59:58.942Z,65477,irregular,5.0,False,36.0,ISIC_9694911,ISIC_3901421,ISIC_9694911,ISIC_3901421,1056.0,0,response,7
trial,2023-05-01T17:00:01.650Z,65477,irregular,5.0,False,37.0,ISIC_0033616,ISIC_0428257,ISIC_0033616,ISIC_0428257,1196.0,0,response,7
trial,2023-05-01T17:00:04.526Z,65477,irregular,5.0,False,38.0,ISIC_0010768,ISIC_0061454,ISIC_0061454,ISIC_0010768,1371.0,1,response,7
trial,2023-05-01T17:00:07.289Z,65477,irregular,5.0,False,39.0,ISIC_0073075,ISIC_2625894,ISIC_0073075,ISIC_2625894,1235.0,0,response,7
trial,2023-05-01T17:00:09.994Z,65477,irregular,5.0,False,40.0,ISIC_1234463,ISIC_0024263,ISIC_0024263,ISIC_1234463,1191.0000000001164,1,response,7
trial,2023-05-01T17:00:12.623Z,65477,irregular,5.0,False,41.0,ISIC_6588982,ISIC_2844085,ISIC_2844085,ISIC_6588982,1102.0,1,response,7
trial,2023-05-01T17:00:15.258Z,65477,irregular,5.0,False,42.0,ISIC_9983696,ISIC_3850432,ISIC_9983696,ISIC_3850432,1121.0000000001164,0,response,7
trial,2023-05-01T17:00:17.793Z,65477,irregular,5.0,False,43.0,ISIC_4894929,ISIC_0024756,ISIC_0024756,ISIC_4894929,1023.0,1,response,7
trial,2023-05-01T17:00:20.448Z,65477,irregular,5.0,False,44.0,ISIC_4033676,ISIC_6066292,ISIC_6066292,ISIC_4033676,1144.0,1,response,7
trial,2023-05-01T17:00:23.123Z,65477,irregular,5.0,False,45.0,ISIC_2421696,ISIC_5539001,ISIC_5539001,ISIC_2421696,1170.0,1,response,7
trial,2023-05-01T17:00:25.834Z,65477,irregular,5.0,False,46.0,ISIC_9560298,ISIC_7492530,ISIC_9560298,ISIC_7492530,1196.0,0,response,7
trial,2023-05-01T17:00:28.453Z,65477,irregular,5.0,False,47.0,ISIC_0000516,ISIC_4131697,ISIC_0000516,ISIC_4131697,1099.0,0,response,7
trial,2023-05-01T17:00:31.139Z,65477,irregular,5.0,False,48.0,ISIC_2286175,ISIC_4980079,ISIC_4980079,ISIC_2286175,1168.0,1,response,7
trial,2023-05-01T17:00:33.784Z,65477,irregular,5.0,False,49.0,ISIC_0011627,ISIC_0030922,ISIC_0011627,ISIC_0030922,1130.0,0,response,7
trial,2023-05-01T17:00:36.394Z,65477,irregular,5.0,False,50.0,ISIC_0663824,ISIC_0031931,ISIC_0031931,ISIC_0663824,1090.0,1,response,7
trial,2023-05-01T17:01:25.025Z,65477,irregular,6.0,False,1.0,ISIC_5564757,ISIC_3147084,ISIC_5564757,ISIC_3147084,1104.0,0,response,7
trial,2023-05-01T17:01:29.473Z,65477,irregular,6.0,False,2.0,ISIC_0013898,ISIC_3392433,ISIC_3392433,ISIC_0013898,2935.0,1,response,7
trial,2023-05-01T17:01:32.335Z,65477,irregular,6.0,False,3.0,ISIC_0067511,ISIC_0002639,ISIC_0067511,ISIC_0002639,1347.0,0,response,7
trial,2023-05-01T17:01:36.303Z,65477,irregular,6.0,False,4.0,ISIC_2987677,ISIC_0067549,ISIC_2987677,ISIC_0067549,2449.0,0,response,7
trial,2023-05-01T17:01:38.836Z,65477,irregular,6.0,False,5.0,ISIC_3166535,ISIC_0292775,ISIC_3166535,ISIC_0292775,1015.0,0,response,7
trial,2023-05-01T17:01:41.767Z,65477,irregular,6.0,False,6.0,ISIC_0067427,ISIC_6434210,ISIC_0067427,ISIC_6434210,1413.0,0,response,7
trial,2023-05-01T17:01:45.312Z,65477,irregular,6.0,False,7.0,ISIC_9174306,ISIC_0014026,ISIC_9174306,ISIC_0014026,2024.0,0,response,7
trial,2023-05-01T17:01:48.090Z,65477,irregular,6.0,False,8.0,ISIC_9100283,ISIC_0031935,ISIC_0031935,ISIC_9100283,1252.0,1,response,7
trial,2023-05-01T17:01:50.741Z,65477,irregular,6.0,False,9.0,ISIC_5808758,ISIC_0028705,ISIC_0028705,ISIC_5808758,1137.0000000002328,1,response,7
trial,2023-05-01T17:01:54.118Z,65477,irregular,6.0,False,10.0,ISIC_0073119,ISIC_1558504,ISIC_0073119,ISIC_1558504,1864.0,0,response,7
trial,2023-05-01T17:01:56.766Z,65477,irregular,6.0,False,11.0,ISIC_4672131,ISIC_0010468,ISIC_0010468,ISIC_4672131,1128.0,1,response,7
trial,2023-05-01T17:01:59.450Z,65477,irregular,6.0,False,12.0,ISIC_9720044,ISIC_0064472,ISIC_0064472,ISIC_9720044,1162.0,1,response,7
trial,2023-05-01T17:02:02.162Z,65477,irregular,6.0,False,13.0,ISIC_6435644,ISIC_5423896,ISIC_6435644,ISIC_5423896,1207.0,0,response,7
trial,2023-05-01T17:02:04.910Z,65477,irregular,6.0,False,14.0,ISIC_0028839,ISIC_8419663,ISIC_8419663,ISIC_0028839,1221.0,1,response,7
trial,2023-05-01T17:02:07.584Z,65477,irregular,6.0,False,15.0,ISIC_0055450,ISIC_7206167,ISIC_0055450,ISIC_7206167,1163.0,0,response,7
trial,2023-05-01T17:02:10.324Z,65477,irregular,6.0,False,16.0,ISIC_0068168,ISIC_0032968,ISIC_0032968,ISIC_0068168,1220.0,1,response,7
trial,2023-05-01T17:02:13.163Z,65477,irregular,6.0,False,17.0,ISIC_6126620,ISIC_2298440,ISIC_2298440,ISIC_6126620,1325.0,1,response,7
trial,2023-05-01T17:02:16.206Z,65477,irregular,6.0,False,18.0,ISIC_0061164,ISIC_0030995,ISIC_0061164,ISIC_0030995,1519.0,0,response,7
trial,2023-05-01T17:02:18.841Z,65477,irregular,6.0,False,19.0,ISIC_1059525,ISIC_7526548,ISIC_7526548,ISIC_1059525,1120.0,1,response,7
trial,2023-05-01T17:02:21.805Z,65477,irregular,6.0,False,20.0,ISIC_0008424,ISIC_2119925,ISIC_2119925,ISIC_0008424,1456.0,1,response,7
trial,2023-05-01T17:02:24.450Z,65477,irregular,6.0,False,21.0,ISIC_0946787,ISIC_0031674,ISIC_0031674,ISIC_0946787,1123.0,1,response,7
trial,2023-05-01T17:02:27.343Z,65477,irregular,6.0,False,22.0,ISIC_7409889,ISIC_4136591,ISIC_4136591,ISIC_7409889,1370.0,1,response,7
trial,2023-05-01T17:02:30.050Z,65477,irregular,6.0,False,23.0,ISIC_5791954,ISIC_3544821,ISIC_3544821,ISIC_5791954,1198.0,1,response,7
