sender,sender_type,sender_id,timestamp,meta,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,age,gender
trial,html.Screen,10_540_0,2024-07-09T00:37:34.146Z,,5,-0.010785499,-0.047801042,,0.05,FALSE,lh,1853.698,response,-0.780994986,0.884014411,-1.068611378,0.849386112,1.097712791,-1.122485674,low,high,ISIC_0010500.JPG,10,ISIC_7450481.JPG,33,26,FALSE,0.31,ll,keypress(f),0,FALSE,3178775.9,3178775.8,3176922.102,3176911.2,3176922.102,3178785.9,5,600,61,,,
break,html.Screen,10_540_1,2024-07-09T00:37:34.147Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3178776.5,3178776.3,,3178776.1,,3178785.9,5,600,,,,
break_continue,html.Screen,10_540_2,2024-07-09T00:37:34.147Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3178776.7,3178776.6,,3178776.6,,3178785.9,5,600,,,,
sequence,flow.Sequence,10_540,2024-07-09T00:37:34.147Z,,,,,,,,,1854.498,completion,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3178776.8,3178776.6,3176922.102,3176911.2,3176922.102,3178785.9,5,600,,,,
trial,html.Screen,10_541_0,2024-07-09T00:37:35.811Z,,5,-0.008552098,0.046469116,,0.05,TRUE,ll,1654.8,response,-1.125322099,0.884014411,-1.068611378,-1.108725659,1.097712791,-1.122485674,low,low,ISIC_0758797.JPG,9,ISIC_0054954.JPG,33,27,FALSE,0.1,ll,keypress(f),0,FALSE,3180440.9,3180440.7,3178772.028,3178776.9,3178785.9,3180451.3,5,600,62,,,
break,html.Screen,10_541_1,2024-07-09T00:37:35.812Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3180441.5,3180441.3,,3180441,,3180451.3,5,600,,,,
break_continue,html.Screen,10_541_2,2024-07-09T00:37:35.812Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3180441.9,3180441.8,,3180441.6,,3180451.3,5,600,,,,
sequence,flow.Sequence,10_541,2024-07-09T00:37:35.812Z,,,,,,,,,1655.9,completion,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3180441.9,3180441.8,3178772.028,3178776.9,3178785.9,3180451.3,5,600,,,,
trial,html.Screen,10_542_0,2024-07-09T00:37:38.277Z,,5,-0.005067913,0.000971487,,0.05,FALSE,hl,2455.7,response,1.075103648,0.884014411,-1.068611378,-1.143906455,1.097712791,-1.122485674,high,low,ISIC_9848743.JPG,9,ISIC_0064406.JPG,33,29,FALSE,0.2,ll,keypress(f),0,FALSE,3182907.1,3182907,3180435.968,3180442,3180451.3,3182932.5,5,600,63,,,
break,html.Screen,10_542_1,2024-07-09T00:37:38.278Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3182907.5,3182907.4,,3182907.2,,3182932.5,5,600,,,,
break_continue,html.Screen,10_542_2,2024-07-09T00:37:38.278Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3182907.7,3182907.6,,3182907.5,,3182932.5,5,600,,,,
sequence,flow.Sequence,10_542,2024-07-09T00:37:38.278Z,,,,,,,,,2456.3,completion,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3182907.7,3182907.6,3180435.968,3180441.9,3180451.3,3182932.5,5,600,,,,
trial,html.Screen,10_543_0,2024-07-09T00:37:44.674Z,,5,-0.03972838,0.022870113,,0.05,FALSE,lh,6370.9,response,-1.021336533,0.884014411,-1.068611378,1.08852436,1.097712791,-1.122485674,low,high,ISIC_0054073.JPG,9,ISIC_5434229.JPG,33,26,FALSE,0.31,ll,keypress(f),0,FALSE,3189303.6,3189303.4,3182915.9,3182907.8,3182932.5,3189310.4,5,600,64,,,
break,html.Screen,10_543_1,2024-07-09T00:37:44.675Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3189304.3,3189304.1,,3189303.7,,3189310.4,5,600,,,,
break_continue,html.Screen,10_543_2,2024-07-09T00:37:44.675Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3189304.7,3189304.6,,3189304.4,,3189310.4,5,600,,,,
sequence,flow.Sequence,10_543,2024-07-09T00:37:44.675Z,,,,,,,,,6372.1,completion,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3189304.8,3189304.6,3182915.9,3182907.8,3182932.5,3189310.4,5,600,,,,
trial,html.Screen,10_544_0,2024-07-09T00:37:46.521Z,,5,0.00511897,-0.039662591,,0.05,TRUE,hh,1840,response,0.875595907,0.884014411,-1.068611378,1.093284184,1.097712791,-1.122485674,high,high,ISIC_9742891.JPG,8,ISIC_8096177.JPG,33,36,FALSE,0.1,hh,keypress(i),0,FALSE,3191150.7,3191150.4,3189294.612,3189304.8,3189310.4,3191158.9,5,600,65,,,
break,html.Screen,10_544_1,2024-07-09T00:37:46.522Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3191151.3,3191151.1,,3191150.8,,3191158.9,5,600,,,,
break_continue,html.Screen,10_544_2,2024-07-09T00:37:46.522Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3191151.7,3191151.5,,3191151.4,,3191158.9,5,600,,,,
sequence,flow.Sequence,10_544,2024-07-09T00:37:46.522Z,,,,,,,,,1841.1,completion,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3191151.7,3191151.5,3189294.612,3189304.8,3189310.4,3191158.9,5,600,,,,
trial,html.Screen,10_545_0,2024-07-09T00:37:56.885Z,,5,-0.005791476,-0.007466791,,0.05,TRUE,hl,10355.6,response,0.708358821,0.884014411,-1.068611378,-1.149680449,1.097712791,-1.122485674,high,low,ISIC_0058723.JPG,9,ISIC_0047004.JPG,33,29,FALSE,0.2,hl,keypress(j),0,FALSE,3201514.7,3201514.5,3191143.038,3191151.8,3191158.9,3201517.418,5,600,66,,,
break,html.Screen,10_545_1,2024-07-09T00:37:56.885Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3201515.2,3201515,,3201514.7,,3201517.418,5,600,,,,
break_continue,html.Screen,10_545_2,2024-07-09T00:37:56.886Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3201515.4,3201515.4,,3201515.2,,3201517.418,5,600,,,,
sequence,flow.Sequence,10_545,2024-07-09T00:37:56.886Z,,,,,,,,,10356.5,completion,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3201515.5,3201515.4,3191143.038,3191151.8,3191158.9,3201517.418,5,600,,,,
trial,html.Screen,10_546_0,2024-07-09T00:37:58.675Z,,5,0.00511897,-0.039662591,,0.05,TRUE,hh,1786.782,response,0.830781172,0.884014411,-1.068611378,1.098625259,1.097712791,-1.122485674,high,high,ISIC_9742891.JPG,9,ISIC_8257549.JPG,33,36,FALSE,0.1,hh,keypress(i),0,FALSE,3203304.4,3203304.2,3201517.418,3201515.6,3201517.418,3203315.6,5,600,67,,,
break,html.Screen,10_546_1,2024-07-09T00:37:58.675Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3203305,3203304.9,,3203304.5,,3203315.6,5,600,,,,
break_continue,html.Screen,10_546_2,2024-07-09T00:37:58.676Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3203305.4,3203305.3,,3203305.1,,3203315.6,5,600,,,,
sequence,flow.Sequence,10_546,2024-07-09T00:37:58.676Z,,,,,,,,,1787.882,completion,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3203305.5,3203305.3,3201517.418,3201515.6,3201517.418,3203315.6,5,600,,,,
trial,html.Screen,10_547_0,2024-07-09T00:38:04.933Z,,5,-0.021769889,0.041087092,,0.05,FALSE,hl,6247.3,response,0.957920932,0.884014411,-1.068611378,-1.01474871,1.097712791,-1.122485674,high,low,ISIC_0072173.JPG,8,ISIC_8124482.JPG,33,29,FALSE,0.2,lh,keypress(e),0,FALSE,3209563,3209562.9,3203300.68,3203305.6,3203315.6,3209577.2,5,600,68,,,
break,html.Screen,10_547_1,2024-07-09T00:38:04.934Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3209564,3209563.7,,3209563.2,,3209577.2,5,600,,,,
break_continue,html.Screen,10_547_2,2024-07-09T00:38:04.935Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3209564.4,3209564.2,,3209564.1,,3209577.2,5,600,,,,
sequence,flow.Sequence,10_547,2024-07-09T00:38:04.935Z,,,,,,,,,6248.6,completion,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3209564.5,3209564.2,3203300.68,3203305.5,3203315.6,3209577.2,5,600,,,,
trial,html.Screen,10_548_0,2024-07-09T00:38:07.057Z,,5,-0.006955534,0.031010092,,0.05,TRUE,ll,2109.5,response,-0.978969736,0.884014411,-1.068611378,-1.03218432,1.097712791,-1.122485674,low,low,ISIC_0011177.JPG,8,ISIC_0056406.JPG,33,27,FALSE,0.1,ll,keypress(f),0,FALSE,3211686.9,3211686.7,3209565.484,3209564.6,3209577.2,3211692.226,5,600,69,,,
break,html.Screen,10_548_1,2024-07-09T00:38:07.058Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3211687.5,3211687.2,,3211687,,3211692.226,5,600,,,,
break_continue,html.Screen,10_548_2,2024-07-09T00:38:07.058Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3211687.7,3211687.6,,3211687.5,,3211692.226,5,600,,,,
sequence,flow.Sequence,10_548,2024-07-09T00:38:07.058Z,,,,,,,,,2110.4,completion,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3211687.9,3211687.6,3209565.484,3209564.5,3209577.2,3211692.226,5,600,,,,
trial,html.Screen,10_549_0,2024-07-09T00:38:08.725Z,,5,-0.008552098,0.046469116,,0.05,FALSE,lh,1662.774,response,-0.820096201,0.884014411,-1.068611378,0.793605164,1.097712791,-1.122485674,low,high,ISIC_0758797.JPG,9,ISIC_0027031.JPG,33,26,FALSE,0.31,hh,keypress(i),0,FALSE,3213355.1,3213355,3211692.226,3211687.9,3211692.226,3213357.564,5,600,70,,,
break,html.Screen,10_549_1,2024-07-09T00:38:08.726Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3213355.9,3213355.7,,3213355.3,,3213357.564,5,600,,,,
break_continue,html.Screen,10_549_2,2024-07-09T00:38:08.727Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3213356.2,3213356.1,,3213356,,3213357.564,5,600,,,,
sequence,flow.Sequence,10_549,2024-07-09T00:38:08.727Z,,,,,,,,,1663.874,completion,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3213356.4,3213356.1,3211692.226,3211687.9,3211692.226,3213357.564,5,600,,,,
trial,html.Screen,10_550_0,2024-07-09T00:38:10.388Z,,5,-0.005067913,0.000971487,,0.05,TRUE,hh,1660.036,response,0.960707763,0.884014411,-1.068611378,1.068260834,1.097712791,-1.122485674,high,high,ISIC_9848743.JPG,9,ISIC_0064763.JPG,33,36,FALSE,0.1,hh,keypress(i),0,FALSE,3215017.8,3215017.6,3213357.564,3213356.4,3213357.564,3215024.164,5,600,71,,,
break,html.Screen,10_550_1,2024-07-09T00:38:10.389Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3215018.4,3215018.3,,3215017.9,,3215024.164,5,600,,,,
break_continue,html.Screen,10_550_2,2024-07-09T00:38:10.389Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3215018.9,3215018.8,,3215018.6,,3215024.164,5,600,,,,
sequence,flow.Sequence,10_550,2024-07-09T00:38:10.389Z,,,,,,,,,1661.236,completion,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3215018.9,3215018.8,3213357.564,3213356.4,3213357.564,3215024.164,5,600,,,,
trial,html.Screen,10_551_0,2024-07-09T00:38:12.390Z,,5,0.013431314,-0.014059758,,0.05,TRUE,ll,1995.136,response,-1.067889539,0.884014411,-1.068611378,-1.027975902,1.097712791,-1.122485674,low,low,ISIC_0069617.JPG,9,ISIC_0069933.JPG,33,27,FALSE,0.1,ll,keypress(f),0,FALSE,3217019.6,3217019.3,3215024.164,3215019,3215024.164,3217038.6,5,600,72,,,
break,html.Screen,10_551_1,2024-07-09T00:38:12.390Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3217020.2,3217020.1,,3217019.8,,3217038.6,5,600,,,,
break_continue,html.Screen,10_551_2,2024-07-09T00:38:12.391Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3217020.5,3217020.5,,3217020.3,,3217038.6,5,600,,,,
sequence,flow.Sequence,10_551,2024-07-09T00:38:12.391Z,,,,,,,,,1996.336,completion,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3217020.7,3217020.5,3215024.164,3215018.9,3215024.164,3217038.6,5,600,,,,
trial,html.Screen,10_552_0,2024-07-09T00:38:15.589Z,,5,0.010246062,-0.03096706,,0.05,TRUE,hh,3180.1,response,0.785627131,0.884014411,-1.068611378,1.154752291,1.097712791,-1.122485674,high,high,ISIC_0072041.JPG,8,ISIC_8284685.JPG,33,36,FALSE,0.1,hh,keypress(i),0,FALSE,3220218.8,3220218.7,3217007.418,3217020.7,3217038.6,3220235.2,5,600,73,,,
break,html.Screen,10_552_1,2024-07-09T00:38:15.590Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3220219.4,3220219.2,,3220219.1,,3220235.2,5,600,,,,
break_continue,html.Screen,10_552_2,2024-07-09T00:38:15.590Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3220219.6,3220219.5,,3220219.4,,3220235.2,5,600,,,,
sequence,flow.Sequence,10_552,2024-07-09T00:38:15.590Z,,,,,,,,,3180.9,completion,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3220219.8,3220219.5,3217007.418,3217020.7,3217038.6,3220235.2,5,600,,,,
trial,html.Screen,10_553_0,2024-07-09T00:38:20.341Z,,5,-0.005791476,-0.007466791,,0.05,FALSE,ll,4735.2,response,-1.135372723,0.884014411,-1.068611378,-1.092641404,1.097712791,-1.122485674,low,low,ISIC_0058723.JPG,9,ISIC_2355513.JPG,33,27,FALSE,0.1,lh,keypress(e),0,FALSE,3224970.5,3224970.4,3220219.274,3220219.8,3220235.2,3224997.9,5,600,74,,,
break,html.Screen,10_553_1,2024-07-09T00:38:20.341Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3224970.8,3224970.7,,3224970.5,,3224997.9,5,600,,,,
break_continue,html.Screen,10_553_2,2024-07-09T00:38:20.341Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3224971,3224971,,3224970.9,,3224997.9,5,600,,,,
sequence,flow.Sequence,10_553,2024-07-09T00:38:20.341Z,,,,,,,,,4735.8,completion,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3224971,3224971,3220219.274,3220219.8,3220235.2,3224997.9,5,600,,,,
trial,html.Screen,10_554_0,2024-07-09T00:38:25.376Z,,5,-0.036343708,-0.033333219,,0.05,FALSE,lh,5007.5,response,-1.026446399,0.884014411,-1.068611378,1.280405483,1.097712791,-1.122485674,low,high,ISIC_3314555.JPG,9,ISIC_7889838.JPG,33,26,FALSE,0.31,hl,keypress(j),0,FALSE,3230005.6,3230005.4,3224981.3,3224971,3224997.9,3230010.2,5,600,75,,,
break,html.Screen,10_554_1,2024-07-09T00:38:25.376Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3230006,3230005.9,,3230005.6,,3230010.2,5,600,,,,
break_continue,html.Screen,10_554_2,2024-07-09T00:38:25.377Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3230006.3,3230006.2,,3230006.1,,3230010.2,5,600,,,,
sequence,flow.Sequence,10_554,2024-07-09T00:38:25.377Z,,,,,,,,,5008.3,completion,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3230006.4,3230006.2,3224981.3,3224971,3224997.9,3230010.2,5,600,,,,
trial,html.Screen,10_555_0,2024-07-09T00:38:29.602Z,,5,-0.036343708,-0.033333219,,0.05,TRUE,hl,4221.6,response,0.778458387,0.884014411,-1.068611378,-0.964151481,1.097712791,-1.122485674,high,low,ISIC_3314555.JPG,9,ISIC_0011924.JPG,33,29,FALSE,0.2,hl,keypress(j),0,FALSE,3234232,3234231.8,3229996.048,3230006.4,3230010.2,3234240,5,600,76,,,
break,html.Screen,10_555_1,2024-07-09T00:38:29.603Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3234232.7,3234232.6,,3234232.2,,3234240,5,600,,,,
break_continue,html.Screen,10_555_2,2024-07-09T00:38:29.603Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3234233.1,3234232.9,,3234232.8,,3234240,5,600,,,,
sequence,flow.Sequence,10_555,2024-07-09T00:38:29.603Z,,,,,,,,,4222.7,completion,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3234233.1,3234232.9,3229996.048,3230006.4,3230010.2,3234240,5,600,,,,
trial,html.Screen,10_556_0,2024-07-09T00:38:34.231Z,,5,-0.03972838,0.022870113,,0.05,FALSE,hl,4620.9,response,0.730604709,0.884014411,-1.068611378,-0.972554831,1.097712791,-1.122485674,high,low,ISIC_0054073.JPG,10,ISIC_0065469.JPG,33,29,FALSE,0.2,ll,keypress(f),0,FALSE,3238861.1,3238860.9,3234226.84,3234233.3,3234240,3238869.6,5,600,77,,,
break,html.Screen,10_556_1,2024-07-09T00:38:34.232Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3238861.7,3238861.5,,3238861.2,,3238869.6,5,600,,,,
break_continue,html.Screen,10_556_2,2024-07-09T00:38:34.232Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3238862,3238861.9,,3238861.8,,3238869.6,5,600,,,,
sequence,flow.Sequence,10_556,2024-07-09T00:38:34.232Z,,,,,,,,,4621.9,completion,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3238862.1,3238861.9,3234226.84,3234233.2,3234240,3238869.6,5,600,,,,
trial,html.Screen,10_557_0,2024-07-09T00:38:38.644Z,,5,0.015906145,0.029659885,,0.05,FALSE,hl,4404.2,response,0.730604709,0.884014411,-1.068611378,-0.972554831,1.097712791,-1.122485674,high,low,ISIC_0072564.JPG,9,ISIC_0065469.JPG,33,29,FALSE,0.2,hh,keypress(i),0,FALSE,3243274.1,3243273.8,3238856.146,3238862.1,3238869.6,3243282.7,5,600,78,,,
break,html.Screen,10_557_1,2024-07-09T00:38:38.645Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3243274.6,3243274.5,,3243274.2,,3243282.7,5,600,,,,
break_continue,html.Screen,10_557_2,2024-07-09T00:38:38.645Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3243275,3243275,,3243274.8,,3243282.7,5,600,,,,
sequence,flow.Sequence,10_557,2024-07-09T00:38:38.645Z,,,,,,,,,4405.4,completion,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3243275.1,3243275,3238856.146,3238862.1,3238869.6,3243282.7,5,600,,,,
trial,html.Screen,10_558_0,2024-07-09T00:38:40.425Z,,5,-0.007397293,-0.017471677,,0.05,TRUE,hh,1771.8,response,0.875595907,0.884014411,-1.068611378,1.093284184,1.097712791,-1.122485674,high,high,ISIC_0056226.JPG,8,ISIC_8096177.JPG,33,36,FALSE,0.1,hh,keypress(i),0,FALSE,3245054.7,3245054.5,3243268.636,3243275.2,3243282.7,3245065.302,5,600,79,,,
break,html.Screen,10_558_1,2024-07-09T00:38:40.426Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3245055.3,3245055.1,,3245054.9,,3245065.302,5,600,,,,
break_continue,html.Screen,10_558_2,2024-07-09T00:38:40.426Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3245055.7,3245055.6,,3245055.4,,3245065.302,5,600,,,,
sequence,flow.Sequence,10_558,2024-07-09T00:38:40.426Z,,,,,,,,,1772.9,completion,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3245055.7,3245055.6,3243268.636,3243275.2,3243282.7,3245065.302,5,600,,,,
trial,html.Screen,10_559_0,2024-07-09T00:38:44.708Z,,5,-0.008552098,0.046469116,,0.05,FALSE,lh,4271.898,response,-1.011596533,0.884014411,-1.068611378,0.82826336,1.097712791,-1.122485674,low,high,ISIC_0758797.JPG,10,ISIC_1069587.JPG,33,26,FALSE,0.31,ll,keypress(f),0,FALSE,3249337.4,3249337.2,3245065.302,3245055.8,3245065.302,3249344.3,5,600,80,,,
break,html.Screen,10_559_1,2024-07-09T00:38:44.708Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3249338,3249337.9,,3249337.5,,3249344.3,5,600,,,,
break_continue,html.Screen,10_559_2,2024-07-09T00:38:44.709Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3249338.4,3249338.3,,3249338.1,,3249344.3,5,600,,,,
sequence,flow.Sequence,10_559,2024-07-09T00:38:44.709Z,,,,,,,,,4272.998,completion,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3249338.5,3249338.3,3245065.302,3245055.8,3245065.302,3249344.3,5,600,,,,
trial,html.Screen,10_560_0,2024-07-09T00:38:48.030Z,,5,0.011231072,-0.046904736,,0.05,TRUE,hh,3315.6,response,0.910233658,0.884014411,-1.068611378,1.030511335,1.097712791,-1.122485674,high,high,ISIC_0068184.JPG,9,ISIC_0068530.JPG,33,36,FALSE,0.1,hh,keypress(i),0,FALSE,3252660.1,3252659.9,3249328.214,3249338.6,3249344.3,3252674.9,5,600,81,,,
break,html.Screen,10_560_1,2024-07-09T00:38:48.031Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3252660.8,3252660.6,,3252660.3,,3252674.9,5,600,,,,
break_continue,html.Screen,10_560_2,2024-07-09T00:38:48.031Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3252661.2,3252661,,3252660.9,,3252674.9,5,600,,,,
sequence,flow.Sequence,10_560,2024-07-09T00:38:48.032Z,,,,,,,,,3316.7,completion,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3252661.3,3252661,3249328.214,3249338.6,3249344.3,3252674.9,5,600,,,,
trial,html.Screen,10_561_0,2024-07-09T00:38:50.400Z,,5,-0.03972838,0.022870113,,0.05,FALSE,lh,2354.7,response,-0.820096201,0.884014411,-1.068611378,0.793605164,1.097712791,-1.122485674,low,high,ISIC_0054073.JPG,9,ISIC_0027031.JPG,33,26,FALSE,0.31,hh,keypress(i),0,FALSE,3255029.8,3255029.6,3252661.068,3252661.3,3252674.9,3255056.3,5,600,82,,,
break,html.Screen,10_561_1,2024-07-09T00:38:50.400Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3255030.1,3255030,,3255029.8,,3255056.3,5,600,,,,
break_continue,html.Screen,10_561_2,2024-07-09T00:38:50.401Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3255030.3,3255030.2,,3255030.1,,3255056.3,5,600,,,,
sequence,flow.Sequence,10_561,2024-07-09T00:38:50.401Z,,,,,,,,,2355.3,completion,,,,,,,low,high,,,,,,FALSE,,,,,FALSE,3255030.4,3255030.2,3252661.068,3252661.3,3252674.9,3255056.3,5,600,,,,
trial,html.Screen,10_562_0,2024-07-09T00:38:52.661Z,,5,-0.007072553,-0.004999514,,0.05,FALSE,hl,2234.5,response,0.943372063,0.884014411,-1.068611378,-1.058207194,1.097712791,-1.122485674,high,low,ISIC_6124481.JPG,9,ISIC_4890201.JPG,33,29,FALSE,0.2,hh,keypress(i),0,FALSE,3257291,3257290.8,3255039.7,3255030.4,3255056.3,3257304.3,5,600,83,,,
break,html.Screen,10_562_1,2024-07-09T00:38:52.662Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3257291.6,3257291.4,,3257291.1,,3257304.3,5,600,,,,
break_continue,html.Screen,10_562_2,2024-07-09T00:38:52.662Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3257291.9,3257291.8,,3257291.7,,3257304.3,5,600,,,,
sequence,flow.Sequence,10_562,2024-07-09T00:38:52.662Z,,,,,,,,,2235.5,completion,,,,,,,high,low,,,,,,FALSE,,,,,FALSE,3257292,3257291.8,3255039.7,3255030.4,3255056.3,3257304.3,5,600,,,,
trial,html.Screen,10_563_0,2024-07-09T00:38:54.297Z,,5,0.024537615,-0.043699343,,0.05,TRUE,hh,1622.8,response,0.900826629,0.884014411,-1.068611378,1.180104759,1.097712791,-1.122485674,high,high,ISIC_0056444.JPG,9,ISIC_0025702.JPG,33,36,FALSE,0.1,hh,keypress(i),0,FALSE,3258927.3,3258927.1,3257289.544,3257292.1,3257304.3,3258936.5,5,600,84,,,
break,html.Screen,10_563_1,2024-07-09T00:38:54.298Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3258927.9,3258927.7,,3258927.4,,3258936.5,5,600,,,,
break_continue,html.Screen,10_563_2,2024-07-09T00:38:54.299Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3258928.3,3258928.2,,3258927.9,,3258936.5,5,600,,,,
sequence,flow.Sequence,10_563,2024-07-09T00:38:54.299Z,,,,,,,,,1623.9,completion,,,,,,,high,high,,,,,,FALSE,,,,,FALSE,3258928.3,3258928.2,3257289.544,3257292.1,3257304.3,3258936.5,5,600,,,,
trial,html.Screen,10_564_0,2024-07-09T00:38:56.097Z,,5,-0.005067913,0.000971487,,0.05,TRUE,ll,1790.3,response,-1.12542526,0.884014411,-1.068611378,-1.026311678,1.097712791,-1.122485674,low,low,ISIC_9848743.JPG,10,ISIC_0032420.JPG,33,27,FALSE,0.1,ll,keypress(f),0,FALSE,3260727,3260726.8,3258921.036,3258928.4,3258936.5,3260734.9,5,600,85,,,
break,html.Screen,10_564_1,2024-07-09T00:38:56.098Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3260727.8,3260727.6,,3260727.2,,3260734.9,5,600,,,,
break_continue,html.Screen,10_564_2,2024-07-09T00:38:56.098Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3260728.1,3260728,,3260727.8,,3260734.9,5,600,,,,
sequence,flow.Sequence,10_564,2024-07-09T00:38:56.098Z,,,,,,,,,1791.5,completion,,,,,,,low,low,,,,,,FALSE,,,,,FALSE,3260728.1,3260728,3258921.036,3258928.4,3258936.5,3260734.9,5,600,,,,
