sender,sender_type,sender_id,timestamp,meta,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,age,gender
sequence,flow.Sequence,5_18,2023-11-13T15:27:18.106Z,,,,,,,,2840.903,completion,,,,,,,high,low,,,,,TRUE,,,,FALSE,1675398.6,1675398.3,1672540.747,1672649.7,1672557.397,1675309.473,1,20,,,,
trial,html.Screen,5_19_0,2023-11-13T15:27:20.828Z,,1,,-0.059759259,,TRUE,lh,2810.727,response,-0.956673317,1,-1,0.868885918,1,-1,low,high,ISIC_0071367.JPG,,ISIC_0640770.JPG,24,TRUE,lh,keypress(e),0,FALSE,1678120.6,1678120.2,1675293.254,1675398.7,1675309.473,1678028.595,1,20,20,,,
sequence,flow.Sequence,5_19,2023-11-13T15:27:20.829Z,,,,,,,,2810.727,completion,,,,,,,low,high,,,,,TRUE,,,,FALSE,1678121.3,1678120.2,1675293.254,1675398.6,1675309.473,1678028.595,1,20,,,,
practice_loop,flow.Loop,5,2023-11-13T15:27:20.829Z,,,,,,,,90449.862,completion,,,,,,,,,,,,,TRUE,,,,FALSE,1678121.9,1678120.2,1587653.695,1587756.9,1587670.338,1678028.595,1,20,,,,
stair_instructions,html.Screen,6,2023-11-13T15:29:55.321Z,,,,,,,,154585.205,response,,,,,,,,,,,,,,continue,click button,,,1832614.3,1832613.8,1678012.104,1678122.1,1678028.595,1832522.85,,,,,,
trial,html.Screen,7_0_0,2023-11-13T15:30:04.327Z,,2,0.002181077,0.007767338,,,,9024.383,timeout,0.842327022,1,-1,-1.122474597,1,-1,high,low,ISIC_0067621.JPG,,ISIC_0057032.JPG,24,FALSE,,,0,TRUE,1841620.1,1841619.9,1832506.273,1832614.4,1832522.85,1841547.233,1,40,1,,,
sequence,flow.Sequence,7_0,2023-11-13T15:30:04.327Z,,,,,,,,9097.05,completion,,,,,,,high,low,,,,,FALSE,,,,TRUE,1841620.3,1841619.9,1832506.273,1832614.4,1832522.85,1841547.233,1,40,,,,
trial,html.Screen,7_1_0,2023-11-13T15:30:08.978Z,,2,0.02914574,-0.036187551,,TRUE,lh,4723.567,response,-1.180640477,1,-1,0.967024038,1,-1,low,high,ISIC_0027480.JPG,,ISIC_0002288.JPG,24,FALSE,lh,keypress(e),0,TRUE,1846270.8,1846270.8,1841530.352,1841620.5,1841547.233,1846201.041,1,40,2,,,
sequence,flow.Sequence,7_1,2023-11-13T15:30:08.978Z,,,,,,,,4723.567,completion,,,,,,,low,high,,,,,FALSE,,,,TRUE,1846271,1846270.8,1841530.352,1841620.4,1841547.233,1846201.041,1,40,,,,
trial,html.Screen,7_2_0,2023-11-13T15:30:13.139Z,,2,0.013891148,0.070074597,,TRUE,hh,4230.859,response,1.011174416,0.95,-0.95,1.084683602,0.95,-0.95,high,high,ISIC_0054663.JPG,,ISIC_0069946.JPG,164,FALSE,hh,keypress(i),0,TRUE,1850432,1850431.9,1846184.417,1846271,1846201.041,1850337.71,1,40,3,,,
sequence,flow.Sequence,7_2,2023-11-13T15:30:13.139Z,,,,,,,,4230.859,completion,,,,,,,high,high,,,,,FALSE,,,,TRUE,1850432.2,1850431.9,1846184.417,1846271,1846201.041,1850337.71,1,40,,,,
trial,html.Screen,7_3_0,2023-11-13T15:30:17.052Z,,2,-0.039571353,0.053916918,,FALSE,ll,4007.19,response,-0.878974742,0.9,-0.9,-0.721895055,0.92585382,-0.9,low,low,ISIC_1076091.JPG,,ISIC_0062734.JPG,171,FALSE,lh,keypress(e),0,TRUE,1854345.2,1854344.9,1850321.245,1850432.3,1850337.71,1854257.715,1,40,4,,,
sequence,flow.Sequence,7_3,2023-11-13T15:30:17.053Z,,,,,,,,4007.19,completion,,,,,,,low,low,,,,,FALSE,,,,TRUE,1854345.9,1854344.9,1850321.245,1850432.3,1850337.71,1854257.715,1,40,,,,
trial,html.Screen,7_4_0,2023-11-13T15:30:20.380Z,,2,0.010287156,0.045028243,,FALSE,hl,3415.085,response,0.878835674,0.85,-0.92980761,-0.717897379,0.87585382,-0.9,high,low,ISIC_1805163.JPG,,ISIC_3963183.JPG,47,FALSE,ll,keypress(f),0,TRUE,1857673.2,1857672.8,1854241.243,1854346.2,1854257.715,1857594.027,1,40,5,,,
sequence,flow.Sequence,7_4,2023-11-13T15:30:20.381Z,,,,,,,,3415.085,completion,,,,,,,high,low,,,,,FALSE,,,,TRUE,1857673.9,1857672.8,1854241.243,1854346.1,1854257.715,1857594.027,1,40,,,,
trial,html.Screen,7_5_0,2023-11-13T15:30:25.148Z,,2,0.074578921,-0.019199959,,FALSE,ll,4846.873,response,-0.827919941,0.85,-0.87980761,-0.913084438,0.82585382,-0.85,low,low,ISIC_4024062.JPG,,ISIC_8637134.JPG,189,FALSE,hl,keypress(j),0,TRUE,1862441.2,1862440.9,1857576.856,1857674.2,1857594.027,1862365.635,1,40,6,,,
sequence,flow.Sequence,7_5,2023-11-13T15:30:25.149Z,,,,,,,,4846.873,completion,,,,,,,low,low,,,,,FALSE,,,,TRUE,1862441.9,1862440.9,1857576.856,1857674.1,1857594.027,1862365.635,1,40,,,,
trial,html.Screen,7_6_0,2023-11-13T15:30:29.340Z,,2,-0.012609741,0.012020986,,FALSE,hh,4267.165,response,0.886704137,0.8,-0.87980761,0.673452989,0.77585382,-0.715490908,high,high,ISIC_0069379.JPG,,ISIC_0030910.JPG,234,FALSE,lh,keypress(e),0,TRUE,1866633.2,1866632.8,1862331.188,1862442.1,1862365.635,1866551.158,1,40,7,,,
sequence,flow.Sequence,7_6,2023-11-13T15:30:29.341Z,,,,,,,,4267.165,completion,,,,,,,high,high,,,,,FALSE,,,,TRUE,1866634,1866632.8,1862331.188,1862442.1,1862365.635,1866551.158,1,40,,,,
trial,html.Screen,7_7_0,2023-11-13T15:30:36.124Z,,2,-0.074433472,-0.029617995,,FALSE,ll,6866.042,response,-0.780475055,0.8,-0.82980761,-0.526798007,0.72585382,-0.665490908,low,low,ISIC_0026982.JPG,,ISIC_0002899.JPG,263,FALSE,hl,keypress(j),0,TRUE,1873417.5,1873417.2,1866534.612,1866634.3,1866551.158,1873341.084,1,40,8,,,
sequence,flow.Sequence,7_7,2023-11-13T15:30:36.125Z,,,,,,,,6866.042,completion,,,,,,,low,low,,,,,FALSE,,,,TRUE,1873418.3,1873417.2,1866534.612,1866634.2,1866551.158,1873341.084,1,40,,,,
trial,html.Screen,7_8_0,2023-11-13T15:30:40.556Z,,2,0.073617867,-0.0029979,,FALSE,lh,4507.716,response,-0.75858929,0.75,-0.82980761,0.59318311,0.67585382,-0.615490908,low,high,ISIC_9745038.JPG,,ISIC_2096695.JPG,111,FALSE,ll,keypress(f),0,TRUE,1877849.2,1877848.8,1873306.883,1873418.5,1873341.084,1877760.4,1,40,9,,,
sequence,flow.Sequence,7_8,2023-11-13T15:30:40.557Z,,,,,,,,4507.716,completion,,,,,,,low,high,,,,,FALSE,,,,TRUE,1877849.9,1877848.8,1873306.883,1873418.4,1873341.084,1877760.4,1,40,,,,
trial,html.Screen,7_9_0,2023-11-13T15:30:49.556Z,,2,0.047524453,-0.005031965,,,,9024.373,timeout,0.521896048,0.7,-0.77980761,0.689972771,0.67585382,-0.565490908,high,high,ISIC_0027081.JPG,,ISIC_0054523.JPG,297,FALSE,,,0,TRUE,1886848.6,1886848.2,1877743.719,1877850.1,1877760.4,1886784.773,1,40,10,,,
sequence,flow.Sequence,7_9,2023-11-13T15:30:49.556Z,,,,,,,,9087.8,completion,,,,,,,high,high,,,,,FALSE,,,,TRUE,1886849.1,1886848.2,1877743.719,1877850.1,1877760.4,1886784.773,1,40,,,,
trial,html.Screen,7_10_0,2023-11-13T15:30:53.500Z,,2,0.002695675,-0.036721843,,FALSE,hl,4008.227,response,0.802917364,0.7,-0.77980761,-0.59888764,0.67585382,-0.565490908,high,low,ISIC_7212271.JPG,,ISIC_2733043.JPG,170,FALSE,lh,keypress(e),0,TRUE,1890793.5,1890793,1886767.944,1886849.4,1886784.773,1890704.452,1,40,11,,,
sequence,flow.Sequence,7_10,2023-11-13T15:30:53.501Z,,,,,,,,4008.227,completion,,,,,,,high,low,,,,,FALSE,,,,TRUE,1890794,1890793,1886767.944,1886849.4,1886784.773,1890704.452,1,40,,,,
trial,html.Screen,7_11_0,2023-11-13T15:30:55.772Z,,2,0.069781088,-0.031188432,,FALSE,ll,2360.548,response,-0.694427877,0.7,-0.72980761,-0.414457056,0.62585382,-0.565490908,low,low,ISIC_4870676.JPG,,ISIC_3031937.JPG,333,FALSE,lh,keypress(e),0,TRUE,1893065.4,1893065,1890687.985,1890794.2,1890704.452,1892973.06,1,40,12,,,
sequence,flow.Sequence,7_11,2023-11-13T15:30:55.773Z,,,,,,,,2360.548,completion,,,,,,,low,low,,,,,FALSE,,,,TRUE,1893066,1893065,1890687.985,1890794.1,1890704.452,1892973.06,1,40,,,,
trial,html.Screen,7_12_0,2023-11-13T15:30:59.964Z,,2,0.023131623,-0.050018284,,FALSE,lh,4283.44,response,-0.71826131,0.65,-0.626508584,0.694437629,0.57585382,-0.565490908,low,high,ISIC_2246150.JPG,,ISIC_6831108.JPG,208,FALSE,hh,keypress(i),0,TRUE,1897256.7,1897256.5,1892956.369,1893066.4,1892973.06,1897176.457,1,40,13,,,
sequence,flow.Sequence,7_12,2023-11-13T15:30:59.964Z,,,,,,,,4283.44,completion,,,,,,,low,high,,,,,FALSE,,,,TRUE,1897257,1897256.5,1892956.369,1893066.3,1892973.06,1897176.457,1,40,,,,
trial,html.Screen,7_13_0,2023-11-13T15:31:04.812Z,,2,-0.051849107,-0.00421248,,FALSE,ll,4928.643,response,-0.571001521,0.6,-0.626508584,-0.664237769,0.52585382,-0.515490908,low,low,ISIC_2945324.JPG,,ISIC_0008619.JPG,391,FALSE,hl,keypress(j),0,TRUE,1902105.5,1902105.1,1897159.534,1897257.2,1897176.457,1902013.863,1,40,14,,,
sequence,flow.Sequence,7_13,2023-11-13T15:31:04.813Z,,,,,,,,4928.643,completion,,,,,,,low,low,,,,,FALSE,,,,TRUE,1902106.2,1902105.1,1897159.534,1897257.2,1897176.457,1902013.863,1,40,,,,
trial,html.Screen,7_14_0,2023-11-13T15:31:07.930Z,,2,-0.052390235,-0.019361072,,FALSE,hh,3208.737,response,0.729406799,0.55,-0.626508584,0.278240042,0.47585382,-0.465490908,high,high,ISIC_4066726.JPG,,ISIC_5067317.JPG,360,FALSE,lh,keypress(e),0,TRUE,1905222.7,1905222.6,1901997.321,1902106.5,1902013.863,1905132.957,1,40,15,,,
sequence,flow.Sequence,7_14,2023-11-13T15:31:07.930Z,,,,,,,,3208.737,completion,,,,,,,high,high,,,,,FALSE,,,,TRUE,1905222.9,1905222.6,1901997.321,1902106.5,1902013.863,1905132.957,1,40,,,,
trial,html.Screen,7_15_0,2023-11-13T15:31:12.618Z,,2,0.005690837,-0.032777262,,FALSE,hh,4777.543,response,0.57476041,0.55,-0.576508584,0.615717202,0.42585382,-0.465490908,high,high,ISIC_7897925.JPG,,ISIC_1897507.JPG,362,FALSE,lh,keypress(e),0,TRUE,1909910.7,1909910.5,1905116.611,1905223,1905132.957,1909820.25,1,40,16,,,
sequence,flow.Sequence,7_15,2023-11-13T15:31:12.618Z,,,,,,,,4777.543,completion,,,,,,,high,high,,,,,FALSE,,,,TRUE,1909910.8,1909910.5,1905116.611,1905222.9,1905132.957,1909820.25,1,40,,,,
trial,html.Screen,7_16_0,2023-11-13T15:31:21.421Z,,2,-0.024601541,0.007189245,,FALSE,hh,8892.95,response,0.389902368,0.55,-0.526508584,0.498710336,0.42585382,-0.465490908,high,high,ISIC_0014133.JPG,,ISIC_0033393.JPG,362,FALSE,lh,keypress(e),0,TRUE,1918713.8,1918713.2,1909803.718,1909910.9,1909820.25,1918627.569,1,40,17,,,
sequence,flow.Sequence,7_16,2023-11-13T15:31:21.421Z,,,,,,,,8892.95,completion,,,,,,,high,high,,,,,FALSE,,,,TRUE,1918714.4,1918713.2,1909803.718,1909910.9,1909820.25,1918627.569,1,40,,,,
trial,html.Screen,7_17_0,2023-11-13T15:31:30.423Z,,2,0.013411804,0.055551189,,,,9024.245,timeout,0.376222496,0.55,-0.476508584,0.519483738,0.457213769,-0.465490908,high,high,ISIC_2228511.JPG,,ISIC_8931948.JPG,367,FALSE,,,0,TRUE,1927715.7,1927715.2,1918611.169,1918714.6,1918627.569,1927651.814,1,40,18,,,
sequence,flow.Sequence,7_17,2023-11-13T15:31:30.423Z,,,,,,,,9087.631,completion,,,,,,,high,high,,,,,FALSE,,,,TRUE,1927716.1,1927715.2,1918611.169,1918714.6,1918627.569,1927651.814,1,40,,,,
trial,html.Screen,7_18_0,2023-11-13T15:31:37.900Z,,2,0.073617867,-0.0029979,,TRUE,lh,7541.286,response,-0.482006861,0.55,-0.476508584,0.571382536,0.457213769,-0.465490908,low,high,ISIC_9745038.JPG,,ISIC_2993032.JPG,304,FALSE,lh,keypress(e),0,TRUE,1935193.6,1935193.1,1927635.281,1927716.4,1927651.814,1935108.171,1,40,19,,,
sequence,flow.Sequence,7_18,2023-11-13T15:31:37.901Z,,,,,,,,7541.286,completion,,,,,,,low,high,,,,,FALSE,,,,TRUE,1935194.2,1935193.1,1927635.281,1927716.3,1927651.814,1935108.171,1,40,,,,
trial,html.Screen,7_19_0,2023-11-13T15:31:41.740Z,,2,-0.036018499,-0.008641342,,FALSE,hl,3924.529,response,0.493198348,0.5,-0.476508584,-0.544721299,0.457213769,-0.465490908,high,low,ISIC_0010767.JPG,,ISIC_0066798.JPG,286,FALSE,lh,keypress(e),0,TRUE,1939033.1,1939032.7,1935091.25,1935194.5,1935108.171,1938944.377,1,40,20,,,
sequence,flow.Sequence,7_19,2023-11-13T15:31:41.741Z,,,,,,,,3924.529,completion,,,,,,,high,low,,,,,FALSE,,,,TRUE,1939033.7,1939032.7,1935091.25,1935194.4,1935108.171,1938944.377,1,40,,,,
trial,html.Screen,7_20_0,2023-11-13T15:31:46.684Z,,2,,-0.059759259,,TRUE,hl,5032.523,response,0.576930409,0.5,-0.476508584,-0.29365128,0.457213769,-0.465490908,high,low,ISIC_0071367.JPG,,ISIC_0001111.JPG,286,FALSE,hl,keypress(j),0,TRUE,1943977.3,1943976.9,1938927.969,1939033.9,1938944.377,1943898.73,1,40,21,,,
sequence,flow.Sequence,7_20,2023-11-13T15:31:46.685Z,,,,,,,,5032.523,completion,,,,,,,high,low,,,,,FALSE,,,,TRUE,1943978,1943976.9,1938927.969,1939033.9,1938944.377,1943898.73,1,40,,,,
trial,html.Screen,7_21_0,2023-11-13T15:31:52.220Z,,2,0.005690837,-0.032777262,,TRUE,lh,5614.07,response,-0.56898213,0.5,-0.476508584,0.27036891,0.457213769,-0.465490908,low,high,ISIC_7897925.JPG,,ISIC_0000483.JPG,304,FALSE,lh,keypress(e),0,TRUE,1949513.3,1949512.8,1943881.957,1943978.2,1943898.73,1949436.991,1,40,22,,,
sequence,flow.Sequence,7_21,2023-11-13T15:31:52.221Z,,,,,,,,5614.07,completion,,,,,,,low,high,,,,,FALSE,,,,TRUE,1949513.8,1949512.8,1943881.957,1943978.2,1943898.73,1949436.991,1,40,,,,
trial,html.Screen,7_22_0,2023-11-13T15:31:57.388Z,,2,-0.041772692,-0.018797017,,FALSE,hl,5243.309,response,0.565157057,0.5,-0.475494496,-0.266195719,0.407213769,-0.465490908,high,low,ISIC_9312164.JPG,,ISIC_5031549.JPG,286,FALSE,lh,keypress(e),0,TRUE,1954680.7,1954680.3,1949402.792,1949514.1,1949436.991,1954590.592,1,40,23,,,
sequence,flow.Sequence,7_22,2023-11-13T15:31:57.388Z,,,,,,,,5243.309,completion,,,,,,,high,low,,,,,FALSE,,,,TRUE,1954681.3,1954680.3,1949402.792,1949514,1949436.991,1954590.592,1,40,,,,
trial,html.Screen,7_23_0,2023-11-13T15:32:04.985Z,,2,-0.019417761,-0.006351521,,FALSE,lh,7687.508,response,-0.32240565,0.5,-0.475494496,0.487693596,0.407213769,-0.465490908,low,high,ISIC_5281908.JPG,,ISIC_0013766.JPG,323,FALSE,hh,keypress(i),0,TRUE,1962278.1,1962278.1,1954573.872,1954681.6,1954590.592,1962196.805,1,40,24,,,
sequence,flow.Sequence,7_23,2023-11-13T15:32:04.985Z,,,,,,,,7687.508,completion,,,,,,,low,high,,,,,FALSE,,,,TRUE,1962278.2,1962278.1,1954573.872,1954681.5,1954590.592,1962196.805,1,40,,,,
trial,html.Screen,7_24_0,2023-11-13T15:32:13.992Z,,2,-0.022677271,0.042079583,,,,9024.536,timeout,0.56441446,0.5,-0.475494496,-0.485865432,0.407213769,-0.465490908,high,low,ISIC_0638857.JPG,,ISIC_9780632.JPG,286,FALSE,,,0,TRUE,1971285.1,1971284.7,1962180.281,1962278.2,1962196.805,1971221.341,1,40,25,,,
sequence,flow.Sequence,7_24,2023-11-13T15:32:13.992Z,,,,,,,,9087.895,completion,,,,,,,high,low,,,,,FALSE,,,,TRUE,1971285.6,1971284.7,1962180.281,1962278.2,1962196.805,1971221.341,1,40,,,,
trial,html.Screen,7_25_0,2023-11-13T15:32:19.564Z,,2,-0.062629641,0.062992658,,FALSE,ll,5635.559,response,-0.62726051,0.5,-0.475494496,-0.388085109,0.407213769,-0.465490908,low,low,ISIC_0027043.JPG,,ISIC_5971574.JPG,477,FALSE,lh,keypress(e),0,TRUE,1976857.5,1976856.9,1971204.679,1971285.8,1971221.341,1976775.626,1,40,26,,,
sequence,flow.Sequence,7_25,2023-11-13T15:32:19.565Z,,,,,,,,5635.559,completion,,,,,,,low,low,,,,,FALSE,,,,TRUE,1976858.1,1976856.9,1971204.679,1971285.8,1971221.341,1976775.626,1,40,,,,
trial,html.Screen,7_26_0,2023-11-13T15:32:25.932Z,,2,0.047524453,-0.005031965,,FALSE,lh,6449.074,response,-0.418438736,0.5,-0.475494496,0.295227426,0.407213769,-0.465490908,low,high,ISIC_0027081.JPG,,ISIC_0063258.JPG,323,FALSE,hh,keypress(i),0,TRUE,1983225.1,1983224.7,1976758.957,1976858.4,1976775.626,1983147.93,1,40,27,,,
sequence,flow.Sequence,7_26,2023-11-13T15:32:25.933Z,,,,,,,,6449.074,completion,,,,,,,low,high,,,,,FALSE,,,,TRUE,1983225.7,1983224.7,1976758.957,1976858.2,1976775.626,1983147.93,1,40,,,,
trial,html.Screen,7_27_0,2023-11-13T15:32:29.691Z,,2,-0.022222353,0.06682017,,TRUE,hh,3836.17,response,0.552595746,0.5,-0.475494496,0.404888027,0.357213769,-0.465490908,high,high,ISIC_8321148.JPG,,ISIC_0055253.JPG,376,FALSE,hh,keypress(i),0,TRUE,1986984.3,1986984.1,1983114.152,1983226,1983147.93,1986900.735,1,40,28,,,
sequence,flow.Sequence,7_27,2023-11-13T15:32:29.691Z,,,,,,,,3836.17,completion,,,,,,,high,high,,,,,FALSE,,,,TRUE,1986984.7,1986984.1,1983114.152,1983226,1983147.93,1986900.735,1,40,,,,
trial,html.Screen,7_28_0,2023-11-13T15:32:38.695Z,,2,-0.074433472,-0.029617995,,,,9024.287,timeout,0.381312968,0.5,-0.475494496,0.471782338,0.357213769,-0.465490908,high,high,ISIC_0026982.JPG,,ISIC_0030077.JPG,376,FALSE,,,0,TRUE,1995988,1995987.8,1986884.039,1986984.7,1986900.735,1995925.022,1,40,29,,,
sequence,flow.Sequence,7_28,2023-11-13T15:32:38.695Z,,,,,,,,9087.065,completion,,,,,,,high,high,,,,,FALSE,,,,TRUE,1995988.1,1995987.8,1986884.039,1986984.7,1986900.735,1995925.022,1,40,,,,
trial,html.Screen,7_29_0,2023-11-13T15:32:43.866Z,,2,0.048276803,-0.074476786,,TRUE,hl,5234.278,response,0.501087304,0.5,-0.475494496,-0.597744844,0.357213769,-0.465490908,high,low,ISIC_0011482.JPG,,ISIC_8630818.JPG,286,FALSE,hl,keypress(j),0,TRUE,2001159.4,2001159.3,1995908.093,1995988.2,1995925.022,2001078.978,1,40,30,,,
sequence,flow.Sequence,7_29,2023-11-13T15:32:43.867Z,,,,,,,,5234.278,completion,,,,,,,high,low,,,,,FALSE,,,,TRUE,2001159.8,2001159.3,1995908.093,1995988.2,1995925.022,2001078.978,1,40,,,,
trial,html.Screen,7_30_0,2023-11-13T15:32:52.874Z,,2,0.032504656,0.001265757,,,,9024.365,timeout,-0.609263874,0.476841525,-0.475494496,-0.586231156,0.357213769,-0.465490908,low,low,ISIC_5682259.JPG,,ISIC_7850786.JPG,477,FALSE,,,0,TRUE,2010167.3,2010166.8,2001062.401,2001159.9,2001078.978,2010103.343,1,40,31,,,
sequence,flow.Sequence,7_30,2023-11-13T15:32:52.875Z,,,,,,,,9087.822,completion,,,,,,,low,low,,,,,FALSE,,,,TRUE,2010167.9,2010166.8,2001062.401,2001159.8,2001078.978,2010103.343,1,40,,,,
trial,html.Screen,7_31_0,2023-11-13T15:32:56.812Z,,2,0.06153559,-0.024524679,,TRUE,lh,4001.357,response,-0.481800012,0.476841525,-0.475494496,0.365426222,0.357213769,-0.465490908,low,high,ISIC_0034144.JPG,,ISIC_0000517.JPG,327,FALSE,lh,keypress(e),0,TRUE,2014105.2,2014104.7,2010086.812,2010168.2,2010103.343,2014023.084,1,40,32,,,
sequence,flow.Sequence,7_31,2023-11-13T15:32:56.813Z,,,,,,,,4001.357,completion,,,,,,,low,high,,,,,FALSE,,,,TRUE,2014105.7,2014104.7,2010086.812,2010168,2010103.343,2014023.084,1,40,,,,
trial,html.Screen,7_32_0,2023-11-13T15:33:03.772Z,,2,0.002181077,0.007767338,,TRUE,lh,7041.416,response,-0.336625607,0.476841525,-0.475494496,0.207308119,0.357213769,-0.465490908,low,high,ISIC_0067621.JPG,,ISIC_6988514.JPG,327,FALSE,lh,keypress(e),0,TRUE,2021064.9,2021064.5,2014006.659,2014106,2014023.084,2020978.794,1,40,33,,,
sequence,flow.Sequence,7_32,2023-11-13T15:33:03.772Z,,,,,,,,7041.416,completion,,,,,,,low,high,,,,,FALSE,,,,TRUE,2021065.4,2021064.5,2014006.659,2014105.9,2014023.084,2020978.794,1,40,,,,
trial,html.Screen,7_33_0,2023-11-13T15:33:08.300Z,,2,0.004521785,-0.068681613,,TRUE,hl,4614.106,response,0.639939404,0.476841525,-0.425494496,-0.371978619,0.357213769,-0.465490908,high,low,ISIC_5707761.JPG,,ISIC_0064033.JPG,293,FALSE,hl,keypress(j),0,TRUE,2025593.3,2025592.9,2020961.993,2021065.6,2020978.794,2025516.548,1,40,34,,,
sequence,flow.Sequence,7_33,2023-11-13T15:33:08.301Z,,,,,,,,4614.106,completion,,,,,,,high,low,,,,,FALSE,,,,TRUE,2025594,2025592.9,2020961.993,2021065.6,2020978.794,2025516.548,1,40,,,,
trial,html.Screen,7_34_0,2023-11-13T15:33:12.668Z,,2,-0.049996355,0.039584906,,FALSE,ll,4443.852,response,-0.447488787,0.476841525,-0.425494496,-0.37626572,0.357213769,-0.415490908,low,low,ISIC_4042619.JPG,,ISIC_4088647.JPG,492,FALSE,hl,keypress(j),0,TRUE,2029960.7,2029960.4,2025482.754,2025594.2,2025516.548,2029869.542,1,40,35,,,
sequence,flow.Sequence,7_34,2023-11-13T15:33:12.668Z,,,,,,,,4443.852,completion,,,,,,,low,low,,,,,FALSE,,,,TRUE,2029961.3,2029960.4,2025482.754,2025594.2,2025516.548,2029869.542,1,40,,,,
trial,html.Screen,7_35_0,2023-11-13T15:33:18.985Z,,2,0.002181077,0.007767338,,FALSE,hh,6408.958,response,0.418784578,0.476841525,-0.475494496,0.456262621,0.357213769,-0.415490908,high,high,ISIC_0067621.JPG,,ISIC_0055450.JPG,380,FALSE,ll,keypress(f),0,TRUE,2036278.5,2036278.5,2029852.997,2029961.5,2029869.542,2036191.4,1,40,36,,,
sequence,flow.Sequence,7_35,2023-11-13T15:33:18.986Z,,,,,,,,6408.958,completion,,,,,,,high,high,,,,,FALSE,,,,TRUE,2036278.6,2036278.5,2029852.997,2029961.5,2029869.542,2036191.4,1,40,,,,
trial,html.Screen,7_36_0,2023-11-13T15:33:22.620Z,,2,-0.037161481,0.016684989,,TRUE,lh,3721.4,response,-0.54708507,0.476841525,-0.475494496,0.301359979,0.407213769,-0.415490908,low,high,ISIC_6231450.JPG,,ISIC_1328488.JPG,323,FALSE,lh,keypress(e),0,TRUE,2039913.3,2039912.8,2036174.784,2036278.7,2036191.4,2039827.757,1,40,37,,,
sequence,flow.Sequence,7_36,2023-11-13T15:33:22.621Z,,,,,,,,3721.4,completion,,,,,,,low,high,,,,,FALSE,,,,TRUE,2039913.9,2039912.8,2036174.784,2036278.7,2036191.4,2039827.757,1,40,,,,
trial,html.Screen,7_37_0,2023-11-13T15:33:27.131Z,,2,0.029247219,0.015898772,,FALSE,hl,4595.743,response,0.534804387,0.476841525,-0.475494496,-0.505841705,0.407213769,-0.415490908,high,low,ISIC_1366765.JPG,,ISIC_0015245.JPG,305,FALSE,ll,keypress(f),0,TRUE,2044423.7,2044423.5,2039810.906,2039914.1,2039827.757,2044331.536,1,40,38,,,
sequence,flow.Sequence,7_37,2023-11-13T15:33:27.131Z,,,,,,,,4595.743,completion,,,,,,,high,low,,,,,FALSE,,,,TRUE,2044423.9,2044423.5,2039810.906,2039914,2039827.757,2044331.536,1,40,,,,
trial,html.Screen,7_38_0,2023-11-13T15:33:34.233Z,,2,-0.064506809,-0.027717858,,FALSE,ll,7194.964,response,-0.419364049,0.476841525,-0.475494496,-0.230594274,0.407213769,-0.365490908,low,low,ISIC_0010807.JPG,,ISIC_8503961.JPG,474,FALSE,hh,keypress(i),0,TRUE,2051526.6,2051526.5,2044314.86,2044424.1,2044331.536,2051437.242,1,40,39,,,
sequence,flow.Sequence,7_38,2023-11-13T15:33:34.234Z,,,,,,,,7194.964,completion,,,,,,,low,low,,,,,FALSE,,,,TRUE,2051526.6,2051526.5,2044314.86,2044424,2044331.536,2051437.242,1,40,,,,
trial,html.Screen,7_39_0,2023-11-13T15:33:40.204Z,,2,-0.069221079,-0.047475574,,FALSE,ll,6059.458,response,-0.50363335,0.476841525,-0.475494496,-0.36126788,0.407213769,-0.415490908,low,low,ISIC_8794567.JPG,,ISIC_8957571.JPG,485,FALSE,hh,keypress(i),0,TRUE,2057497.1,2057496.7,2051420.817,2051526.6,2051437.242,2057409.006,1,40,40,,,
sequence,flow.Sequence,7_39,2023-11-13T15:33:40.205Z,,,,,,,,6059.458,completion,,,,,,,low,low,,,,,FALSE,,,,TRUE,2057497.6,2057496.7,2051420.817,2051526.6,2051437.242,2057409.006,1,40,,,,
stair_loop,flow.Loop,7,2023-11-13T15:33:40.205Z,,,,,,,,224973.85,completion,,,,,,,,,,,,,FALSE,,,,TRUE,2057498,2057496.7,1832506.273,1832614.4,1832522.85,2057409.006,1,40,,,,
exp_instructions,html.Screen,8,2023-11-13T15:33:49.738Z,,,,,,,,9621.794,response,,,,,,,,,,,,,,continue,keypress(Space),,,2067031.3,2067030.8,2057392.133,2057498.2,2057409.006,2066950.423,,,,,,
trial,html.Screen,9_0_0,2023-11-13T15:33:58.752Z,,1,-0.006520985,-0.051435726,,,,9024.219,timeout,0.543827051,0.488420763,-0.470595905,-0.499297577,0.389713769,-0.447990908,high,low,ISIC_0031386.JPG,10,ISIC_0013678.JPG,294,FALSE,,,0,FALSE,2076045.1,2076045,2066933.576,2067031.5,2066950.423,2075974.642,4,800,1,,,
break,html.Screen,9_0_1,2023-11-13T15:33:58.752Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2076045.6,2076045.5,,2076045.2,,2075974.642,4,800,,,,
